1781038296454,2,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-2,text,true,,1175,162,4,4,http://localhost:4567/api/operations,2,0,0
1781038296456,2,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-2,text,true,,319,193,4,4,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,2,0,0
1781038296922,5,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-5,text,true,,364,253,5,5,http://localhost:4567/api/accounts,5,0,2
1781038296928,2,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-5,text,true,,369,248,5,5,http://localhost:4567/api/categories,2,0,0
1781038296931,3,3 - Создать операцию,201,Created,Thread Group 1-5,text,true,,447,354,5,5,http://localhost:4567/api/operations,2,0,0
1781038296934,2,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-5,text,true,,741,160,5,5,http://localhost:4567/api/accounts,2,0,0
1781038296936,2,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-5,text,true,,1321,162,5,5,http://localhost:4567/api/operations,1,0,0
1781038296938,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-5,text,true,,319,193,5,5,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038296948,1,Запрос 7: Пауза между итерациями  ,404,Not Found,Thread Group 1-3,text,false,,352,148,5,5,http://localhost:4567/,1,0,0
1781038296949,2,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-3,text,true,,364,253,5,5,http://localhost:4567/api/accounts,2,0,0
1781038296951,1,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-3,text,true,,369,248,5,5,http://localhost:4567/api/categories,1,0,0
1781038296952,1,3 - Создать операцию,201,Created,Thread Group 1-3,text,true,,447,354,5,5,http://localhost:4567/api/operations,1,0,0
1781038296953,1,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-3,text,true,,804,160,5,5,http://localhost:4567/api/accounts,1,0,0
1781038296954,1,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-3,text,true,,1467,162,5,5,http://localhost:4567/api/operations,1,0,0
1781038296956,0,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-3,text,true,,319,193,5,5,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,0,0,0
1781038297136,3,Запрос 7: Пауза между итерациями  ,404,Not Found,Thread Group 1-1,text,false,,352,148,5,5,http://localhost:4567/,3,0,0
1781038297140,3,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-1,text,true,,364,253,5,5,http://localhost:4567/api/accounts,3,0,0
1781038297144,2,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-1,text,true,,369,248,5,5,http://localhost:4567/api/categories,2,0,0
1781038297146,2,3 - Создать операцию,201,Created,Thread Group 1-1,text,true,,447,354,5,5,http://localhost:4567/api/operations,2,0,0
1781038297148,1,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-1,text,true,,867,160,5,5,http://localhost:4567/api/accounts,1,0,0
1781038297150,1,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-1,text,true,,1613,162,5,5,http://localhost:4567/api/operations,1,0,0
1781038297151,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-1,text,true,,319,193,5,5,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038297423,5,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-6,text,true,,365,253,6,6,http://localhost:4567/api/accounts,5,0,1
1781038297428,3,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-6,text,true,,370,248,6,6,http://localhost:4567/api/categories,3,0,0
1781038297431,3,3 - Создать операцию,201,Created,Thread Group 1-6,text,true,,448,354,6,6,http://localhost:4567/api/operations,2,0,0
1781038297434,2,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-6,text,true,,931,160,6,6,http://localhost:4567/api/accounts,2,0,0
1781038297437,1,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-6,text,true,,1760,162,6,6,http://localhost:4567/api/operations,1,0,0
1781038297439,2,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-6,text,true,,319,193,6,6,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,2,0,0
1781038297442,1,Запрос 7: Пауза между итерациями  ,404,Not Found,Thread Group 1-4,text,false,,352,148,6,6,http://localhost:4567/,1,0,0
1781038297443,1,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-4,text,true,,365,253,6,6,http://localhost:4567/api/accounts,1,0,0
1781038297445,0,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-4,text,true,,370,248,6,6,http://localhost:4567/api/categories,0,0,0
1781038297446,1,3 - Создать операцию,201,Created,Thread Group 1-4,text,true,,448,354,6,6,http://localhost:4567/api/operations,1,0,0
1781038297447,1,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-4,text,true,,995,160,6,6,http://localhost:4567/api/accounts,1,0,0
1781038297448,1,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-4,text,true,,1907,162,6,6,http://localhost:4567/api/operations,1,0,0
